Year,Distance,Totalinjuries,Totalfatalities,Injuryseverity,Collisionmanner,Lightcondition,Weather,SurfaceCondition,Unittype_One,Gender_Drv1,Traveldirection_One,AlcoholUse_Drv1,DrugUse_Drv1,Unittype_Two,Gender_Drv2,Traveldirection_Two,AlcoholUse_Drv2,DrugUse_Drv2,Hour,Weekday,Month,Weekend,Rush_Hour,Hazardous_Road,Age_Group_Drv1,Age_Group_Drv2,Substance_Use,Junction_Category,Violation_Category_Drv1,Violation_Category_Drv2,Unitaction_Category_Two,Unitaction_Category_One
2019.0,-25.0,0.0,0.0,3,10,3,0,0,0,0,1,1,1,0,0,1,1,1,16,5,10,1,1,0,0,1,0,10,4,4,9,9
2019.0,-992.0,1.0,0.0,2,2,0,0,0,0,1,5,1,1,0,1,9,1,1,20,5,10,1,0,0,1,1,0,6,2,5,3,3
2019.0,-230.0,1.0,0.0,2,6,1,0,0,3,1,9,0,1,0,1,9,1,1,1,6,10,1,0,0,1,2,0,6,6,5,3,7
2019.0,-100.0,0.0,0.0,3,6,0,0,0,0,0,1,0,1,0,1,1,1,1,1,6,10,1,0,0,1,1,0,10,7,5,8,3
2019.0,-50.0,0.0,0.0,3,6,0,0,0,0,0,5,0,1,0,1,5,1,1,2,6,10,1,0,0,1,1,0,10,7,5,3,3
2019.0,0.0,0.0,0.0,3,4,3,0,0,0,0,1,1,1,0,1,5,1,1,7,6,10,1,1,0,2,0,0,4,2,5,9,3
2019.0,400.0,0.0,0.0,3,2,3,0,0,0,1,9,1,1,0,1,9,1,1,13,6,10,1,0,0,1,0,0,6,9,5,3,9
2019.0,0.0,5.0,0.0,3,2,3,0,0,0,1,5,1,1,0,1,9,1,1,14,6,10,1,0,0,2,1,0,0,2,5,3,9
2019.0,-15.0,0.0,0.0,3,3,4,0,0,0,1,5,0,1,0,0,2,1,1,17,6,10,1,1,0,1,1,0,5,7,5,6,3
2019.0,100.0,0.0,0.0,3,10,0,0,0,0,1,5,1,1,0,1,5,1,1,19,6,10,1,1,0,2,0,0,10,9,5,3,2
2019.0,-45.0,0.0,0.0,3,6,0,0,0,0,0,2,1,1,0,0,2,1,1,20,6,10,1,0,0,2,1,0,6,8,5,8,3
2019.0,0.0,0.0,0.0,3,2,3,0,0,0,1,4,1,1,0,1,5,1,1,20,6,10,1,0,0,0,1,0,4,7,5,8,3
2019.0,0.0,1.0,0.0,2,2,3,0,0,2,0,9,1,1,0,1,2,1,1,7,0,10,0,1,0,1,0,0,4,2,5,9,3
2019.0,-300.0,0.0,0.0,3,5,3,0,0,0,1,9,1,1,1,1,1,1,1,8,0,10,0,1,0,1,1,0,0,5,5,6,1
2019.0,-30.0,0.0,0.0,3,6,3,0,0,0,2,1,1,1,0,1,1,1,1,9,0,10,0,1,0,0,1,0,10,7,5,8,3
2019.0,100.0,1.0,0.0,2,5,3,0,0,2,0,9,1,1,0,0,2,1,1,10,0,10,0,0,0,2,1,0,10,5,5,9,3
2019.0,0.0,1.0,0.0,3,2,3,0,0,0,0,9,1,1,0,0,2,1,1,12,0,10,0,0,0,2,1,0,4,2,5,3,9
2019.0,175.0,0.0,0.0,3,2,3,0,0,0,1,9,1,1,0,1,9,1,1,13,0,10,0,0,0,1,1,0,0,5,5,9,2
2019.0,0.0,0.0,0.0,3,4,3,0,0,0,1,9,1,1,0,1,6,1,1,13,0,10,0,0,0,1,1,0,4,7,5,9,3
2019.0,-30.0,0.0,0.0,3,6,3,0,0,0,0,2,1,1,0,0,2,1,1,17,0,10,0,1,0,2,2,0,10,8,5,8,3
2019.0,0.0,1.0,0.0,2,5,0,0,0,0,1,2,1,1,2,0,5,1,1,18,0,10,0,1,0,0,1,0,4,2,5,3,9
2019.0,500.0,1.0,0.0,3,5,0,0,0,3,1,5,0,1,0,1,1,1,1,19,0,10,0,1,0,1,0,0,6,6,5,3,7
2019.0,383.0,0.0,0.0,3,6,0,0,0,0,1,9,1,1,0,1,9,1,1,22,0,10,0,0,0,1,1,0,6,7,5,8,3
2019.0,-60.0,1.0,0.0,3,6,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,10,0,0,0,1,2,0,10,8,5,8,3
2019.0,-108.0,0.0,0.0,3,6,3,0,0,0,0,1,1,1,0,0,1,1,1,6,1,10,0,0,0,1,1,0,10,7,5,8,2
2019.0,0.0,0.0,0.0,3,4,3,0,0,0,1,9,1,1,0,1,1,1,1,7,1,10,0,1,0,1,1,0,2,2,5,3,9
2019.0,0.0,1.0,0.0,3,4,3,0,0,0,1,1,1,1,0,0,9,1,1,7,1,10,0,1,0,1,2,0,4,2,5,3,9
2019.0,0.0,1.0,0.0,2,2,3,0,0,0,0,1,1,1,0,1,5,1,1,7,1,10,0,1,0,1,2,0,4,2,5,3,3
2019.0,500.0,0.0,0.0,3,5,3,0,0,0,1,5,1,1,0,0,4,1,1,8,1,10,0,1,0,0,2,0,6,5,5,8,1
2019.0,-100.0,0.0,0.0,3,6,3,0,0,0,1,9,1,1,0,1,9,1,1,8,1,10,0,1,0,1,1,0,10,7,5,8,3
2019.0,15.0,1.0,0.0,2,5,3,0,0,3,1,9,1,1,0,0,2,1,1,8,1,10,0,1,0,2,2,0,10,2,5,9,7
2019.0,475.0,0.0,0.0,3,4,3,0,0,0,1,5,1,1,0,0,9,1,1,14,1,10,0,0,0,2,1,0,6,2,5,3,9
2019.0,0.0,0.0,0.0,3,6,3,0,0,0,1,5,1,1,0,0,5,1,1,15,1,10,0,0,0,1,1,0,10,8,5,8,8
2019.0,120.0,1.0,0.0,2,5,3,0,0,0,1,9,1,1,3,0,1,1,1,16,1,10,0,1,0,0,1,0,0,2,5,7,9
2019.0,-300.0,0.0,0.0,3,4,3,0,0,0,1,2,1,1,0,1,5,1,1,16,1,10,0,1,0,2,0,0,6,2,5,3,9
2019.0,-60.0,0.0,0.0,3,6,0,0,0,0,1,1,1,1,0,0,1,1,1,18,1,10,0,1,0,1,1,0,10,8,5,8,3
2019.0,450.0,0.0,0.0,3,10,3,0,0,0,1,9,1,1,0,0,9,1,1,6,2,10,0,0,0,0,0,0,6,9,5,3,2
2019.0,150.0,0.0,0.0,3,10,3,0,0,0,0,2,1,1,0,0,2,1,1,7,2,10,0,1,0,1,1,0,6,9,9,2,2
2019.0,-100.0,0.0,0.0,3,6,3,0,0,0,0,2,1,1,0,1,2,1,1,8,2,10,0,1,0,2,1,0,6,7,5,8,3
2019.0,0.0,1.0,0.0,2,2,3,0,0,2,0,2,1,1,0,0,1,1,1,8,2,10,0,1,0,1,2,0,4,5,5,3,3
2019.0,15.0,0.0,0.0,3,2,3,0,0,0,2,3,1,1,0,1,1,1,1,9,2,10,0,1,0,0,1,0,10,2,5,3,9
2019.0,-160.0,1.0,0.0,2,6,3,0,0,0,1,5,0,1,0,1,5,1,1,11,2,10,0,0,0,1,1,0,10,8,5,8,3
2019.0,0.0,1.0,0.0,3,5,3,0,0,2,0,1,1,1,0,1,5,1,1,12,2,10,0,0,0,2,2,0,5,2,5,9,5
2019.0,15.0,0.0,0.0,3,10,3,0,0,0,0,9,1,1,0,0,9,1,1,12,2,10,0,0,0,0,1,0,10,4,5,8,9
2019.0,100.0,0.0,0.0,3,6,3,0,0,0,1,5,1,1,0,1,5,1,1,13,2,10,0,0,0,1,1,0,10,7,5,8,3
2019.0,0.0,0.0,0.0,3,2,3,0,0,0,1,5,1,1,0,0,5,1,1,13,2,10,0,0,0,0,1,0,5,5,5,9,3
2019.0,0.0,0.0,0.0,3,4,3,0,0,0,1,2,1,1,0,0,5,1,1,13,2,10,0,0,0,2,1,0,4,2,5,3,9
2019.0,-180.0,0.0,0.0,3,6,3,0,0,0,0,1,1,1,0,1,1,1,1,13,2,10,0,0,0,1,0,0,10,7,5,3,3
2019.0,-487.0,0.0,0.0,3,2,3,0,0,0,0,9,1,1,0,1,2,1,1,14,2,10,0,0,0,0,2,0,6,2,5,3,3
2019.0,300.0,2.0,0.0,2,6,4,0,0,0,0,5,1,1,0,1,5,1,1,18,2,10,0,1,0,1,2,0,6,7,5,8,8
2019.0,-50.0,0.0,0.0,3,10,0,0,0,0,1,2,1,1,0,1,2,1,1,18,2,10,0,1,0,1,1,0,6,9,5,3,3
2019.0,0.0,0.0,0.0,3,2,0,0,0,0,0,2,1,1,0,1,1,1,1,18,2,10,0,1,0,1,1,0,5,2,5,3,3
2019.0,0.0,1.0,0.0,3,6,0,0,0,0,1,5,1,1,0,1,5,1,1,19,2,10,0,1,0,2,1,0,5,7,5,8,3
2019.0,-270.0,0.0,0.0,3,2,0,0,0,0,0,2,1,1,0,1,1,1,1,20,2,10,0,0,0,2,1,0,0,2,5,3,5
2019.0,0.0,0.0,0.0,3,2,3,0,4,0,0,2,1,1,0,1,2,1,1,8,3,10,0,1,1,1,0,0,5,5,5,5,5
2019.0,-15.0,1.0,0.0,3,6,3,0,0,0,2,1,1,1,0,1,1,1,1,10,3,10,0,0,0,0,1,0,10,7,5,8,3
2019.0,15.0,1.0,0.0,2,5,3,0,0,2,1,5,1,1,0,1,9,1,1,11,3,10,0,0,0,1,1,0,10,5,5,9,7
2019.0,0.0,0.0,0.0,3,10,3,0,0,0,1,9,1,1,0,1,9,1,1,11,3,10,0,0,0,2,1,0,6,7,5,9,9
2019.0,432.0,0.0,0.0,3,10,3,0,0,0,0,5,1,1,0,0,5,1,1,13,3,10,0,0,0,0,2,0,0,9,5,9,3
2019.0,113.0,2.0,0.0,2,6,3,0,0,0,1,5,1,1,0,1,5,1,1,13,3,10,0,0,0,1,1,0,10,8,5,8,3
2019.0,250.0,0.0,0.0,3,4,3,0,0,0,1,5,1,1,0,1,9,1,1,14,3,10,0,0,0,2,2,0,0,2,5,3,9
2019.0,0.0,0.0,0.0,3,10,3,0,0,0,2,9,1,1,0,0,9,1,1,14,3,10,0,0,0,0,2,0,5,4,5,9,9
2019.0,120.0,0.0,0.0,3,6,3,0,0,0,1,1,1,1,0,1,1,1,1,15,3,10,0,0,0,1,1,0,10,8,5,8,3
2019.0,-260.0,0.0,0.0,3,4,3,0,0,0,0,5,1,1,0,1,9,1,1,15,3,10,0,0,0,2,2,0,0,2,5,3,9
2019.0,-488.0,2.0,0.0,2,2,3,0,0,0,0,5,1,1,0,1,2,1,1,16,3,10,0,1,0,1,0,0,0,2,5,3,9
2019.0,145.0,0.0,0.0,3,5,3,0,0,0,0,5,1,1,1,1,9,1,1,16,3,10,0,1,0,1,1,0,6,5,5,6,1
2019.0,-130.0,0.0,0.0,3,6,4,0,0,0,0,2,1,1,0,1,2,1,1,17,3,10,0,1,0,2,1,0,6,7,5,8,3
2019.0,0.0,0.0,0.0,3,6,4,0,0,0,0,1,1,1,0,0,1,1,1,18,3,10,0,1,0,1,2,0,6,8,5,8,3
2019.0,0.0,1.0,0.0,3,4,4,0,0,0,0,1,1,1,0,0,9,1,1,18,3,10,0,1,0,2,1,0,5,2,5,3,9
2019.0,230.0,1.0,0.0,2,10,0,0,0,0,0,9,1,1,0,1,8,1,1,18,3,10,0,1,0,0,2,0,6,7,5,6,3
2019.0,0.0,1.0,0.0,2,4,4,0,0,0,0,2,1,1,0,1,1,1,1,19,3,10,0,1,0,2,2,0,4,2,5,3,3
2019.0,-300.0,0.0,0.0,3,6,4,0,0,0,0,1,1,1,0,1,1,1,1,19,3,10,0,1,0,1,1,0,6,7,5,8,3
2019.0,0.0,1.0,0.0,3,2,0,0,0,0,1,2,1,1,0,1,1,1,1,21,3,10,0,0,0,0,2,0,4,2,5,3,3
2019.0,-42.0,0.0,0.0,3,3,1,0,0,0,1,5,1,1,0,0,2,1,1,23,3,10,0,0,0,2,2,0,6,7,5,6,3
2019.0,0.0,2.0,0.0,3,4,3,0,0,0,1,5,1,1,0,1,2,1,1,7,4,10,0,1,0,1,1,0,4,2,5,3,9
2019.0,-84.0,0.0,0.0,3,10,3,0,0,0,0,1,1,1,0,0,1,1,1,8,4,10,0,1,0,0,1,0,6,9,5,8,2
2019.0,0.0,0.0,0.0,3,2,3,0,0,0,1,2,1,1,0,1,9,1,1,9,4,10,0,1,0,1,0,0,4,2,5,3,3
2019.0,90.0,0.0,0.0,3,6,3,0,0,0,0,5,1,1,0,0,5,1,1,10,4,10,0,0,0,1,2,0,10,7,5,8,3
2019.0,-105.0,0.0,0.0,3,6,3,0,0,0,1,2,1,1,0,0,2,1,1,10,4,10,0,0,0,1,1,0,5,8,5,8,3
2019.0,-150.0,0.0,0.0,3,10,3,0,0,0,0,2,1,1,0,1,2,1,1,11,4,10,0,0,0,1,1,0,10,7,5,8,2
2019.0,-244.0,0.0,0.0,3,6,3,0,0,0,1,9,1,1,0,1,9,1,1,11,4,10,0,0,0,0,2,0,9,8,5,8,3
2019.0,150.0,0.0,0.0,3,6,3,0,0,0,1,9,1,1,0,1,9,1,1,11,4,10,0,0,0,1,1,0,6,1,5,3,8
2019.0,-123.0,0.0,0.0,3,10,3,0,0,0,1,1,1,1,0,0,1,1,1,12,4,10,0,0,0,0,2,0,10,9,5,3,2
2019.0,-104.0,0.0,0.0,3,6,3,0,0,0,1,1,1,1,0,1,1,1,1,12,4,10,0,0,0,2,0,0,10,8,5,8,3
2019.0,-30.0,0.0,0.0,3,6,3,0,0,0,1,1,1,1,0,1,1,1,1,15,4,10,0,0,0,0,1,0,10,8,5,8,3
2019.0,-350.0,0.0,0.0,3,4,0,0,0,0,0,1,1,1,0,0,5,1,1,18,4,10,0,1,0,1,0,0,0,2,5,3,9
2019.0,0.0,1.0,0.0,2,5,0,0,0,2,0,5,1,1,0,1,9,1,1,22,4,10,0,0,0,1,2,0,5,5,5,9,5
2019.0,-50.0,0.0,0.0,3,4,2,0,0,0,0,1,1,1,0,0,1,1,1,6,5,10,1,0,0,1,1,0,5,2,5,3,9
2019.0,-100.0,1.0,0.0,3,2,3,0,0,0,0,2,1,1,0,0,1,1,1,9,5,10,1,1,0,1,2,0,0,2,5,3,9
2019.0,0.0,0.0,0.0,3,4,3,0,0,0,1,2,1,1,0,0,2,1,1,10,5,10,1,0,0,1,2,0,10,2,5,9,3
2019.0,-30.0,1.0,0.0,2,6,3,0,0,0,1,2,1,1,0,1,2,1,1,11,5,10,1,0,0,1,2,0,5,7,5,8,3
2019.0,60.0,0.0,0.0,3,6,3,0,0,0,1,5,0,1,0,1,5,1,1,17,5,10,1,1,0,1,1,0,10,7,5,8,3
2019.0,40.0,0.0,0.0,3,6,4,0,0,0,1,5,1,1,0,0,5,1,1,18,5,10,1,1,0,2,1,0,10,7,5,3,3
2019.0,0.0,0.0,0.0,3,6,0,0,0,0,1,5,1,1,0,0,5,1,1,18,5,10,1,1,0,1,2,0,4,7,5,8,3
2019.0,-50.0,0.0,0.0,3,10,0,0,0,0,1,5,1,1,0,1,5,1,1,19,5,10,1,1,0,0,1,0,6,5,5,3,2
2019.0,30.0,0.0,0.0,3,6,0,0,0,0,1,9,0,1,0,0,9,1,1,1,6,10,1,0,0,2,2,0,10,7,5,8,3
2019.0,100.0,6.0,0.0,2,6,3,0,0,0,0,2,1,1,0,1,2,1,1,11,6,10,1,0,0,1,2,0,6,7,5,9,3
2019.0,-100.0,0.0,0.0,3,5,3,0,0,0,1,2,1,1,0,1,2,1,1,12,6,10,1,0,0,1,1,0,6,5,5,8,1
2019.0,150.0,0.0,0.0,3,2,3,4,0,0,1,2,0,1,1,1,9,1,1,14,6,10,1,0,0,1,1,0,6,7,5,3,6
2019.0,300.0,0.0,0.0,3,2,3,0,0,0,1,3,1,1,0,0,9,1,1,17,6,10,1,1,0,1,2,0,6,5,5,3,9
2019.0,115.0,0.0,0.0,3,2,0,0,0,0,1,6,1,1,0,1,1,1,1,18,6,10,1,1,0,1,1,0,0,4,5,3,9
2019.0,150.0,0.0,0.0,3,2,0,0,0,0,0,1,1,1,0,0,1,1,1,19,6,10,1,1,0,1,2,0,6,9,5,3,2
2019.0,200.0,0.0,0.0,3,6,3,0,0,0,1,5,1,1,0,1,5,1,1,10,0,10,0,0,0,1,1,0,10,8,5,8,3
2019.0,0.0,1.0,0.0,2,4,3,0,0,0,0,1,1,1,0,0,5,1,1,11,0,10,0,0,0,1,1,0,4,5,5,9,3
2019.0,-100.0,0.0,0.0,3,10,3,0,0,0,1,1,1,1,0,1,1,1,1,16,0,10,0,1,0,1,1,0,10,9,5,3,2
2019.0,-135.0,3.0,0.0,3,6,3,0,0,0,1,2,1,1,0,1,2,1,1,17,0,10,0,1,0,1,0,0,6,7,5,8,3
2019.0,-60.0,0.0,0.0,3,6,0,0,0,0,1,2,1,1,0,1,2,1,1,21,0,10,0,0,0,2,1,0,10,7,5,8,3
2019.0,800.0,1.0,0.0,2,5,0,0,0,2,1,2,1,1,0,1,1,1,1,22,0,10,0,0,0,1,2,0,0,5,2,9,3
2019.0,0.0,0.0,0.0,3,11,3,0,0,0,2,2,1,1,0,0,2,1,1,5,1,10,0,0,0,0,1,0,10,5,5,9,9
2019.0,-150.0,0.0,0.0,3,6,3,0,0,0,0,5,1,1,0,1,5,1,1,6,1,10,0,0,0,1,1,0,10,8,5,8,3
2019.0,-200.0,0.0,0.0,3,2,3,0,0,0,1,9,1,1,0,1,2,1,1,7,1,10,0,1,0,2,1,0,6,2,5,3,3
2019.0,850.0,0.0,0.0,3,6,3,0,0,0,1,5,1,1,0,0,5,1,1,7,1,10,0,1,0,1,1,0,6,8,5,8,3
2019.0,-300.0,0.0,0.0,3,10,3,0,0,0,0,2,1,1,0,0,2,1,1,8,1,10,0,1,0,1,2,0,6,9,5,3,2
2019.0,200.0,0.0,0.0,3,6,3,0,0,0,0,9,1,1,0,1,9,1,1,8,1,10,0,1,0,1,1,0,6,7,5,8,3
2019.0,63.0,0.0,0.0,3,6,3,0,0,0,1,9,1,1,0,1,9,1,1,8,1,10,0,1,0,2,1,0,10,8,5,8,3
2019.0,0.0,0.0,0.0,3,10,3,0,0,0,1,9,1,1,0,1,9,1,1,11,1,10,0,0,0,2,1,0,4,9,5,9,9
2019.0,-234.0,1.0,0.0,3,6,3,0,0,0,0,5,1,1,0,0,5,1,1,11,1,10,0,0,0,2,2,0,6,8,5,8,3
2019.0,215.0,0.0,0.0,3,10,3,0,0,0,0,9,1,1,1,1,9,1,1,11,1,10,0,0,0,1,1,0,6,7,5,6,9
2019.0,450.0,0.0,0.0,3,10,3,0,0,0,1,2,1,1,0,1,9,1,1,14,1,10,0,0,0,1,1,0,0,9,5,3,9
2019.0,-435.0,0.0,0.0,3,6,3,0,0,0,1,5,1,1,0,0,5,1,1,16,1,10,0,1,0,2,1,0,6,8,5,8,3
2019.0,-30.0,1.0,0.0,3,6,3,0,0,0,1,2,1,1,0,1,2,1,1,17,1,10,0,1,0,0,1,0,10,8,5,8,3
2019.0,25.0,0.0,0.0,3,3,3,0,0,0,2,5,1,1,0,0,5,1,1,17,1,10,0,1,0,0,1,0,10,8,5,8,3
2019.0,0.0,1.0,0.0,2,6,5,4,0,0,1,1,1,1,0,0,1,1,1,17,1,10,0,1,0,1,1,0,10,8,5,8,3
2019.0,100.0,0.0,0.0,3,6,4,0,0,0,0,5,1,1,0,0,5,1,1,17,1,10,0,1,0,2,1,0,10,7,5,8,3
2019.0,0.0,0.0,0.0,3,10,0,0,0,0,0,6,1,1,0,0,3,1,1,18,1,10,0,1,0,1,1,0,4,5,5,9,9
2019.0,-70.0,0.0,0.0,3,6,0,0,0,0,1,5,0,1,1,1,5,1,1,18,1,10,0,1,0,2,1,0,6,7,5,6,3
2019.0,0.0,0.0,0.0,3,6,0,0,0,0,2,2,1,1,0,1,4,1,1,18,1,10,0,1,0,0,2,0,3,2,5,9,9
2019.0,150.0,4.0,0.0,2,2,0,0,0,0,0,2,1,1,0,1,9,1,1,20,1,10,0,0,0,2,2,0,6,5,5,6,3
2019.0,0.0,1.0,0.0,3,4,3,0,0,0,0,5,1,1,0,1,9,1,1,7,2,10,0,1,0,0,1,0,5,2,5,3,9
2019.0,40.0,0.0,0.0,3,6,3,0,0,0,0,5,1,1,0,0,5,1,1,7,2,10,0,1,0,1,1,0,10,7,5,8,3
2019.0,280.0,0.0,0.0,3,4,3,0,0,0,1,5,1,1,0,1,2,1,1,8,2,10,0,1,0,0,1,0,6,2,5,3,9
2019.0,-415.0,0.0,0.0,3,4,3,0,0,0,0,5,1,1,0,0,2,1,1,8,2,10,0,1,0,1,2,0,0,2,5,3,9
2019.0,200.0,0.0,0.0,3,2,3,0,0,0,0,7,1,1,0,0,2,1,1,10,2,10,0,0,0,0,1,0,6,2,5,3,5
2019.0,0.0,2.0,0.0,2,2,3,0,0,0,0,2,1,1,0,1,1,1,1,10,2,10,0,0,0,2,2,0,4,2,5,3,3
2019.0,800.0,0.0,0.0,3,4,3,0,0,0,0,2,1,1,0,0,1,1,1,11,2,10,0,0,0,1,1,0,6,2,5,3,9
2019.0,400.0,0.0,0.0,3,4,3,0,0,0,1,5,1,1,0,1,9,1,1,13,2,10,0,0,0,2,1,0,0,2,5,3,9
2019.0,-115.0,0.0,0.0,3,6,3,0,0,0,1,2,1,1,0,0,2,1,1,13,2,10,0,0,0,1,1,0,10,8,5,8,3
2019.0,150.0,1.0,0.0,2,5,3,0,0,0,1,9,1,1,2,1,9,1,1,13,2,10,0,0,0,2,1,0,6,2,5,3,9
2019.0,250.0,0.0,0.0,3,10,3,0,0,0,0,9,1,1,0,1,9,1,1,15,2,10,0,0,0,0,1,0,10,9,5,3,2
2019.0,150.0,0.0,0.0,3,4,3,0,0,0,1,5,1,1,0,0,9,1,1,15,2,10,0,0,0,1,1,0,0,2,5,3,9
2019.0,-150.0,0.0,0.0,3,6,3,0,0,0,0,5,1,1,0,1,5,1,1,15,2,10,0,0,0,2,0,0,10,8,5,8,3
2019.0,-350.0,2.0,0.0,3,10,3,0,0,0,0,1,1,1,0,0,1,1,1,15,2,10,0,0,0,0,1,0,6,9,5,3,2
2019.0,46.0,1.0,0.0,3,6,3,0,0,0,2,5,1,1,0,0,5,1,1,15,2,10,0,0,0,0,1,0,10,8,5,8,3
2019.0,15.0,1.0,0.0,3,6,3,0,0,0,0,9,1,1,0,1,9,1,1,16,2,10,0,1,0,1,1,0,10,8,5,8,3
2019.0,0.0,1.0,0.0,2,4,3,0,0,0,0,1,1,1,0,1,9,1,1,16,2,10,0,1,0,1,1,0,4,4,5,3,9
2019.0,30.0,0.0,0.0,3,6,4,0,0,0,1,9,1,1,0,0,9,1,1,17,2,10,0,1,0,1,0,0,10,5,5,8,1
2019.0,0.0,0.0,0.0,3,2,0,0,0,0,1,9,0,1,0,1,9,1,1,18,2,10,0,1,0,1,0,0,4,9,5,3,9
2019.0,0.0,1.0,0.0,3,4,0,0,0,0,1,2,1,1,0,0,5,1,1,18,2,10,0,1,0,1,1,0,4,2,5,3,9
2019.0,-200.0,0.0,0.0,3,6,0,0,0,0,0,1,1,1,0,0,1,1,1,18,2,10,0,1,0,1,1,0,10,7,5,8,3
2019.0,-60.0,0.0,0.0,3,6,0,4,0,0,0,9,1,1,0,1,9,1,1,18,2,10,0,1,0,1,0,0,6,8,5,8,3
2019.0,-15.0,1.0,0.0,2,5,0,0,0,0,1,5,1,1,3,0,1,1,1,19,2,10,0,1,0,1,2,0,10,7,5,7,9
2019.0,-450.0,0.0,0.0,3,10,0,0,0,0,0,1,1,1,0,1,1,1,1,19,2,10,0,1,0,1,2,0,10,9,5,3,2
2019.0,-200.0,1.0,0.0,3,10,0,0,0,0,1,2,1,1,0,0,2,1,1,19,2,10,0,1,0,1,1,0,10,9,5,3,2
2019.0,-100.0,0.0,0.0,3,6,0,0,0,0,0,1,1,1,0,0,1,1,1,20,2,10,0,0,0,1,1,0,10,7,5,8,3
2019.0,-100.0,0.0,0.0,3,4,0,0,0,0,1,9,1,1,0,1,5,1,1,21,2,10,0,0,0,2,2,0,10,2,5,3,9
2019.0,300.0,3.0,0.0,1,3,0,0,0,0,1,2,1,1,0,0,5,1,1,21,2,10,0,0,0,2,1,0,6,9,5,3,3
2019.0,0.0,1.0,0.0,1,5,0,0,0,3,1,1,1,1,0,0,4,1,1,23,2,10,0,0,0,1,2,0,5,5,5,9,5
2019.0,-97.0,1.0,0.0,3,6,3,0,0,0,1,2,1,1,0,0,2,1,1,6,3,10,0,0,0,1,1,0,6,7,5,8,3
2019.0,0.0,1.0,0.0,2,4,3,0,0,0,0,2,1,1,0,1,1,1,1,7,3,10,0,1,0,1,1,0,5,2,5,3,9
2019.0,0.0,2.0,0.0,3,4,3,0,0,0,0,1,1,1,0,0,9,1,1,7,3,10,0,1,0,1,1,0,4,2,5,3,9
2019.0,128.0,0.0,0.0,3,6,3,0,0,0,1,2,1,1,0,0,2,1,1,7,3,10,0,1,0,1,1,0,6,7,5,8,3
2019.0,215.0,1.0,0.0,2,6,3,0,0,0,0,5,1,1,0,0,5,1,1,8,3,10,0,1,0,0,1,0,10,8,5,3,5
2019.0,-60.0,0.0,0.0,3,5,3,0,0,0,0,2,1,1,0,0,1,1,1,9,3,10,0,1,0,0,1,0,6,5,5,3,1
2019.0,-25.0,0.0,0.0,3,2,3,0,0,0,1,2,1,1,0,0,2,1,1,9,3,10,0,1,0,2,1,0,10,4,5,9,9
2019.0,-30.0,0.0,0.0,3,6,3,0,0,0,0,2,1,1,0,1,2,1,1,9,3,10,0,1,0,2,2,0,10,7,5,8,3
2019.0,15.0,1.0,0.0,3,2,3,0,0,0,0,2,1,1,0,1,1,1,1,12,3,10,0,0,0,1,1,0,10,2,5,3,9
2019.0,500.0,1.0,0.0,2,10,3,0,0,0,1,9,1,1,0,0,9,1,1,13,3,10,0,0,0,1,2,0,0,9,5,3,9
2019.0,-25.0,0.0,0.0,3,6,3,0,0,0,0,1,1,1,0,0,1,1,1,15,3,10,0,0,0,1,1,0,10,8,5,8,3
2019.0,0.0,1.0,0.0,2,4,3,0,0,0,1,5,1,1,0,0,2,1,1,15,3,10,0,0,0,1,1,0,5,2,5,3,9
2019.0,30.0,0.0,0.0,3,6,3,0,0,0,2,5,1,1,0,0,5,1,1,15,3,10,0,0,0,0,2,0,10,7,5,8,3
2019.0,-300.0,0.0,0.0,3,10,3,0,0,0,0,2,1,1,0,1,2,1,1,15,3,10,0,0,0,2,1,0,6,9,5,3,2
2019.0,350.0,0.0,0.0,3,3,3,0,0,0,0,2,1,1,0,1,5,1,1,16,3,10,0,1,0,2,1,0,0,2,7,3,5
2019.0,-50.0,0.0,0.0,3,6,3,0,0,0,1,2,1,1,0,0,2,1,1,16,3,10,0,1,0,2,2,0,10,8,5,3,3
2019.0,0.0,0.0,0.0,3,2,3,0,0,0,1,2,1,1,0,0,5,1,1,17,3,10,0,1,0,0,2,0,4,2,5,3,9
2019.0,-330.0,0.0,0.0,3,10,3,0,0,0,0,1,1,1,0,1,1,1,1,17,3,10,0,1,0,1,1,0,6,5,5,3,3
2019.0,0.0,0.0,0.0,3,4,4,0,0,0,1,9,1,1,0,1,1,1,1,17,3,10,0,1,0,1,0,0,4,2,5,3,9
2019.0,550.0,0.0,0.0,3,4,0,0,0,0,1,2,1,1,0,0,5,1,1,18,3,10,0,1,0,2,1,0,0,2,5,3,9
2019.0,0.0,0.0,0.0,3,6,0,0,0,0,1,9,1,1,0,1,1,1,1,19,3,10,0,1,0,1,2,0,10,5,7,3,3
2019.0,0.0,1.0,0.0,3,4,1,0,0,0,1,9,1,1,0,0,1,1,1,19,3,10,0,1,0,1,2,0,4,2,5,3,9
2019.0,0.0,1.0,0.0,2,12,0,0,3,0,1,8,1,1,0,1,8,1,1,22,3,10,0,0,0,1,1,0,6,5,5,5,5
2019.0,0.0,1.0,0.0,2,3,0,0,0,0,0,5,1,1,2,1,1,1,1,22,3,10,0,0,0,2,1,0,5,2,5,3,3
2019.0,250.0,0.0,0.0,3,10,0,0,0,0,1,2,1,1,0,1,2,1,1,22,3,10,0,0,0,1,0,0,10,4,5,6,9
